feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
spits,1,-3,-3,-3,-2,-3,0,-1,0,-1,-2,0,-1.4166666666666667,1.4433756729740645
stands in meadows,0,0,3,-1,-1,-2,1,0,0,-3,-2,1,-0.3333333333333333,1.6143297699232972
stands in the stable,-1,1,1,0,1,-2,2,-1,0,-3,-1,0,-0.25,1.4222261679238197
stinks,-1,2,0,-2,-2,-3,1,-1,0,-1,1,-3,-0.75,1.6025547785276542
striped,0,-3,0,-3,1,-3,0,0,0,-3,-1,0,-1.0,1.5374122295716148
strong animal,2,0,0,0,0,-3,2,-2,2,1,0,1,0.25,1.5447859516333116
stubborn,0,0,0,-3,-2,-3,0,0,0,1,-2,-2,-0.9166666666666666,1.378954368902449
swings from tree to tree,0,1,0,-3,-2,-3,0,1,0,-3,-2,2,-0.75,1.764549903980152
tands in the crib (xmass),-3,-2,0,-3,3,-3,0,-2,0,-3,2,2,-0.75,2.220769727328383
term of abuse (in dutch),-2,-3,-2,-3,-3,-3,0,0,0,-3,-3,-2,-2.0,1.2792042981336627
the meat is eaten,1,2,2,1,1,-2,1,0,0,0,2,3,0.9166666666666666,1.3113721705515067
there are many kinds of it,3,-3,3,3,0,3,3,2,1,3,3,-1,1.6666666666666667,2.015094553763188
thick skin,-1,-3,1,-1,-1,-2,1,-2,1,-3,1,0,-0.75,1.5447859516333116
timid animal,2,-3,-1,0,-2,-3,0,-1,0,0,-2,-1,-0.9166666666666666,1.4433756729740643
typical ennemy of a cat,-1,0,0,-3,0,-2,0,-3,2,-3,-3,1,-1.0,1.7580981459830651
used as a beast of burden,-2,1,-2,1,0,-3,1,2,1,1,0,1,0.08333333333333333,1.5642792899510296
used as a draught animal,0,2,0,-1,1,-3,1,2,0,1,-1,1,0.25,1.4222261679238197
usually has one young at a time,1,3,0,-1,1,-2,1,-3,2,-2,-1,3,0.16666666666666666,1.992409839791244
wags,0,1,1,-3,-2,-3,0,1,0,-3,-2,1,-0.75,1.712255291076124
when small piglet,-3,1,-3,-3,3,-2,0,-3,0,-3,-2,1,-1.1666666666666667,2.081665999466133
yellow,-3,-3,0,-3,-2,-2,0,-3,2,-3,-3,-2,-1.8333333333333333,1.6422453217986943
you can find them in homes,2,-1,0,1,-1,-3,0,-2,1,0,0,1,-0.16666666666666666,1.403458930534474
you can ride on it,-2,1,0,1,-2,-3,0,-2,0,-1,0,1,-0.5833333333333334,1.3789543689024493
zebra crossing (pedestrian-),-3,-3,-3,-3,-3,-3,0,0,2,-3,-3,1,-1.75,1.9128750375000738
