feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
tastes fresh,2,3,-1,2,1,3,0,-3,1,-3,-2,2,0.4166666666666667,2.1933093855190746
tastes good with salt,1,1,-2,1,-1,0,-3,1,-3,0,-1,2,-0.3333333333333333,1.6696942198734437
tastes soft,1,2,0,-1,3,1,-3,-3,-3,-3,0,2,-0.3333333333333333,2.229281716090851
tastes strong,2,1,1,1,0,1,-3,-3,-3,-3,0,-1,-0.5833333333333334,1.928651593652148
tastes sweet,2,1,1,1,0,0,-3,-1,-3,-3,0,-2,-0.5833333333333334,1.7816403745544227
tender to eat,1,1,-1,1,2,1,1,-3,-3,-3,0,2,-0.08333333333333333,1.9286515936521478
the root is a part of the plant,-3,3,2,2,1,3,0,0,-3,0,1,3,0.75,2.0943647333651407
to eat,2,3,2,3,3,3,2,1,3,3,2,3,2.5,0.674199862463242
to eat with white sauce,1,1,-3,0,2,2,-3,1,-3,-3,-1,-2,-0.6666666666666666,2.059714602177749
tuber,0,-1,2,1,2,1,1,1,-3,0,0,2,0.5,1.4459976109624424
used during meals,2,3,-1,3,3,3,2,1,1,3,2,2,2.0,1.2060453783110545
will keep for a long time,3,1,0,-1,2,0,-3,-3,-1,0,-2,0,-0.3333333333333333,1.8257418583505538
with a green head,-3,1,1,1,1,1,-3,-3,-3,-3,-1,2,-0.75,2.0943647333651407
with blebs,-2,0,2,1,-3,-1,-3,-2,-3,-3,-2,-2,-1.5,1.6787441193290353
with ground,-2,1,2,-1,0,1,-3,1,-3,-3,3,0,-0.3333333333333333,2.059714602177749
with minced meat,-2,0,-3,1,1,-1,-3,3,-3,1,1,-3,-0.6666666666666666,2.1033883198882757
you can boil it,2,3,0,2,3,3,1,2,-2,3,2,3,1.8333333333333333,1.5275252316519465
you can boil it or eat it raw,2,3,-2,2,3,3,0,1,2,3,3,3,1.9166666666666667,1.5642792899510294
you can buy it in a shop,2,3,-2,2,3,3,0,-3,-3,3,3,3,1.1666666666666667,2.4802248187442912
you can buy it on the market,2,3,-2,2,3,3,1,-1,-3,3,2,3,1.3333333333333333,2.1461734799546393
you can cultivate it by yourself,0,2,1,2,3,3,1,2,-3,3,2,2,1.5,1.6787441193290353
you can eat it raw,1,1,1,2,3,3,0,1,-2,3,3,2,1.5,1.5075567228888183
you can make puree of it,1,-1,-1,2,1,2,-3,3,-3,1,-1,3,0.3333333333333333,2.103388319888276
you can peel it off,-1,1,1,1,1,-1,-3,2,-3,3,0,2,0.25,1.9128750375000738
you can throw with it,-2,1,-3,2,-3,1,0,-3,-3,-3,3,-3,-1.0833333333333333,2.3143164446679725
you eat it with tomato sauce,3,2,-2,-1,1,2,-3,1,-3,-3,2,2,0.08333333333333333,2.314316444667973
you put it in your food,2,3,-1,2,3,2,1,1,-2,3,3,3,1.6666666666666667,1.669694219873444
