feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
geeft huiswerk,1,2,0,-3,3,1,1,3,1,2,1,0,1.0,1.5954480704349312
geeft je een beugel,1,1,0,-3,3,3,1,3,2,2,2,0,1.25,1.712255291076124
geeft les,1,2,0,1,2,3,1,3,1,2,2,0,1.5,1.0
geeft massages,1,1,0,-3,3,2,1,3,0,2,1,0,0.9166666666666666,1.6213537179739277
geeft raad,-3,1,0,-2,1,-2,1,2,1,1,1,0,0.08333333333333333,1.5642792899510296
geeft soms les,1,1,0,-1,2,1,1,1,-1,2,1,1,0.75,0.9653072991634227
geeft spuitjes,1,2,1,-3,2,2,2,2,1,2,2,0,1.1666666666666667,1.4668044012461754
geeft uitleg,-2,1,0,-2,0,1,1,1,1,2,1,0,0.3333333333333333,1.2309149097933274
geeft veiligheidsinstructies,1,2,0,-3,0,1,1,3,1,2,1,0,0.75,1.4847711791873706
geneest dieren,1,2,2,-3,3,3,1,3,2,2,2,0,1.5,1.6787441193290353
geneest mensen,1,2,1,-2,3,2,3,3,2,2,2,0,1.5833333333333333,1.443375672974064
graaft oude dingen op,1,2,1,-3,3,3,1,3,3,2,2,0,1.5,1.7320508075688772
haalt het vuilnis op,1,2,0,-3,3,3,1,3,2,2,2,0,1.3333333333333333,1.723280873710658
handhaaft de orde,1,2,1,-2,2,2,1,3,2,1,1,0,1.1666666666666667,1.2673044646258478
heeft 3 jaar stage gelopen aan de balie,1,1,0,-3,3,3,2,3,2,2,2,0,1.3333333333333333,1.723280873710658
heeft 5 jaar gestudeerd,1,0,1,-1,0,-2,2,1,0,0,1,0,0.25,1.0552897060221726
heeft 7 jaar gestudeerd,2,0,0,-3,1,3,3,2,1,0,2,0,0.9166666666666666,1.6764862244009227
heeft assistenten,1,1,1,-1,2,1,2,1,0,-2,1,0,0.5833333333333334,1.164500152881315
heeft doktersvoorschriften nodig,-1,1,0,-3,0,3,2,2,2,2,2,0,0.8333333333333334,1.696699112626596
heeft ecomomie gestudeerd,0,1,1,-2,1,2,2,2,2,-1,1,0,0.75,1.2880570286640687
heeft een aktentas,-1,1,0,-2,0,1,2,1,-2,-1,1,0,0.0,1.2792042981336627
heeft een baas,3,1,1,1,-2,-1,2,0,2,-1,1,2,0.75,1.4847711791873706
heeft een bepaalde bevoegdheid,2,2,1,2,1,0,2,0,1,-2,1,2,1.0,1.2060453783110545
heeft een brieventas,-2,2,0,-3,3,3,2,3,-3,2,1,0,0.6666666666666666,2.2696949467968492
heeft een bril op,-3,0,0,-3,-3,-2,-3,-3,-3,-3,0,0,-1.9166666666666667,1.4433756729740643
heeft een chique auto,-1,0,0,-2,-3,2,1,-1,-2,-2,0,0,-0.6666666666666666,1.4354811251305468
heeft een diploma,2,1,1,2,0,-3,3,0,2,0,1,0,0.75,1.5447859516333116
heeft een eigen praktijk,2,2,0,-1,2,3,2,2,0,2,1,0,1.25,1.2154310870109943
heeft een gereedschapskist,-2,1,0,0,1,2,1,2,1,-2,0,0,0.3333333333333333,1.3026778945578592
heeft een groen kruis als symbool,0,0,1,-3,3,3,-2,3,3,-3,2,0,0.5833333333333334,2.314316444667973
heeft een grote verantwoordelijkheid,0,1,0,0,0,1,2,1,0,2,1,1,0.75,0.7537783614444091
heeft een hamer,0,1,1,-3,-1,-1,-2,2,-2,2,0,0,-0.25,1.6025547785276542
heeft een hoge functie,1,1,0,-2,1,2,2,1,0,-2,1,0,0.4166666666666667,1.3113721705515065
heeft een knuppel,0,0,0,-3,1,3,-2,2,2,0,2,0,0.4166666666666667,1.729862492345632
heeft een kraam,-2,2,1,-2,3,3,1,3,1,2,1,0,1.0833333333333333,1.729862492345632
heeft een ligstoel,-3,0,0,-2,-3,2,-3,-3,-2,2,1,0,-0.9166666666666666,1.9752253419585197
heeft een luide stem,-3,1,1,-3,-3,0,-3,-3,-1,-2,1,0,-1.25,1.764549903980152
heeft een naamplaatje,1,0,0,-2,-2,-1,2,-1,-1,-3,0,0,-0.5833333333333334,1.378954368902449
heeft een onduidelijk geschrift,-3,0,0,-3,3,0,2,0,1,0,2,0,0.16666666666666666,1.80067327475704
heeft een onregelmatig leven,-2,1,0,-2,1,1,-1,1,-1,0,0,0,-0.16666666666666666,1.1146408580454255
heeft een oven,-2,1,0,-3,1,3,-3,3,0,0,0,0,0.0,1.954016841836789
heeft een revolver,-3,0,0,-3,2,2,-2,3,1,-3,2,0,-0.08333333333333333,2.1933093855190746
heeft een speciale geur,-3,0,0,-3,0,-2,-3,1,-2,-1,0,0,-1.0833333333333333,1.4433756729740643
heeft een speciale opleiding gevolgd,1,2,1,2,2,-1,2,1,1,1,1,1,1.1666666666666667,0.8348471099367218
heeft een stethoscoop,1,1,1,-3,2,3,2,3,2,2,2,0,1.3333333333333333,1.614329769923297
heeft een tekentafel,-1,1,0,-3,2,3,2,3,2,2,1,0,1.0,1.7580981459830651
