feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
kan versierd zijn,-3,-3,-2,0,-2,0,-3,-2,-2,1,-3,-1,-1.6666666666666667,1.3706888336846839
kan vuil worden,-3,0,0,0,-1,0,-3,2,1,1,1,1,-0.08333333333333333,1.5642792899510294
knip je papier mee,-3,-2,-3,0,-1,2,3,0,0,0,-3,-3,-0.8333333333333334,2.037526724122938
komt voor in een spreekwoord,-3,-3,-3,0,-3,0,-3,-2,-3,-3,-3,-3,-2.4166666666666665,1.164500152881315
kookt water,-3,-1,-1,0,-3,2,3,0,2,0,-2,-3,-0.5,2.0670576365276494
koop je in de winkel,-3,-2,-1,0,0,0,-3,1,2,0,1,1,-0.3333333333333333,1.6143297699232975
laat water door,-3,-3,-1,0,-2,0,-3,-1,-1,0,-3,-3,-1.6666666666666667,1.3026778945578594
ligt in de kast,-2,1,0,0,0,0,1,2,-3,0,1,2,0.16666666666666666,1.4668044012461754
ligt in een schuif,-2,1,1,0,1,0,2,1,-3,0,1,2,0.3333333333333333,1.497472618255253
ligt links van bord,-3,2,-1,0,-1,2,3,0,0,0,-3,-3,-0.3333333333333333,2.015094553763188
ligt naast je bord,-3,2,-1,0,-2,2,3,0,0,-2,-3,-3,-0.5833333333333334,2.108783937953269
ligt op een dak,-3,-3,-3,0,-3,-3,-3,-3,-3,0,-3,-3,-2.5,1.1677484162422844
maakt een borrelend geluid,-3,-3,-3,0,-3,0,-3,-3,-3,0,-3,-3,-2.25,1.3568010505999362
maakt een piepend geluid,-3,-3,-3,0,-3,0,-3,-2,-3,0,-3,-3,-2.1666666666666665,1.3371158468430429
maakt een zoemend geluid,-3,-3,-3,0,-3,0,-3,-2,-3,0,-3,-3,-2.1666666666666665,1.3371158468430429
maakt geen geluid,-3,-3,0,0,0,0,-3,-1,-3,-1,1,-3,-1.3333333333333333,1.556997888323046
maakt lawaai,-3,-3,-1,0,-3,0,-3,-2,3,1,-3,-3,-1.4166666666666667,2.0207259421636903
maakt oud brood weer lekker,-3,-2,-3,0,-3,2,3,-2,-2,0,-3,-3,-1.3333333333333333,2.1033883198882757
moet je afwassen na gebruik,-3,3,1,0,1,1,2,2,2,1,3,1,1.1666666666666667,1.5859229221975182
moet je gemalen koffiebonen in doen,-3,-2,-2,0,-1,2,3,-1,1,0,-3,-3,-0.75,2.0056737702645644
moet je in stopcontact steken,-3,1,-1,0,-1,0,0,0,1,0,-1,-3,-0.5833333333333334,1.3113721705515067
moet je soms slijpen,-3,2,1,0,-1,-2,-3,-2,-2,0,-3,-3,-1.3333333333333333,1.723280873710658
moet je voorverwarmen,-3,1,-2,0,-2,2,-3,-1,-3,0,-3,-3,-1.4166666666666667,1.7816403745544227
moet je wassen,-3,3,1,0,1,0,1,-1,1,1,2,1,0.5833333333333334,1.5050420310248864
moet soms gekuist worden,-3,3,1,0,1,0,-2,-2,2,1,2,1,0.3333333333333333,1.8257418583505536
ruikt lekker,-3,-3,-1,0,-3,1,-3,-2,-2,-3,-3,-3,-2.0833333333333335,1.378954368902449
ruikt naar koffie,-3,-3,-1,0,-3,2,2,-2,-3,-3,-3,-3,-1.6666666666666667,1.969463855669324
scheidt vloeistof van vaste stof,-3,-3,-3,0,-1,0,-3,0,-3,0,-3,-3,-1.8333333333333333,1.4668044012461754
smelt niet bij warme temperaturen,-3,1,0,0,0,0,-3,-2,-1,1,2,-3,-0.6666666666666666,1.7232808737106584
spiegelt,-3,0,0,0,0,0,-2,0,-3,0,-3,-3,-1.1666666666666667,1.4668044012461756
staat onder een glas,-3,0,-2,0,-3,0,-2,-2,-2,0,-3,-3,-1.6666666666666667,1.3026778945578592
staat rechtop,-3,-3,-3,0,-2,0,-3,-2,-3,0,-3,-3,-2.0833333333333335,1.3113721705515067
stinkt,-3,-3,-3,0,-3,0,-3,-3,-3,-3,-3,-3,-2.5,1.1677484162422844
verbruikt gas,-3,-3,-2,0,-2,0,-3,-1,-2,0,-3,-3,-1.8333333333333333,1.2673044646258476
werkt met een scharnier,-3,-3,-2,0,-1,0,-3,-1,-3,0,-3,-3,-1.8333333333333333,1.3371158468430429
werkt op batterijen,-3,-2,-2,0,-1,0,-3,-1,1,0,-3,-3,-1.4166666666666667,1.4433756729740643
werkt op elektriciteit,-3,-2,0,0,-1,0,-3,-1,1,0,-2,-3,-1.1666666666666667,1.403458930534474
werkt snel,-3,-3,0,0,0,0,-3,-2,2,2,-1,-3,-0.9166666666666666,1.880924981991251
wordt als cadeau gegeven,-2,0,-2,0,-2,0,-2,0,2,2,-3,1,-0.5,1.6787441193290353
wordt dagelijks gebruikt,2,3,1,1,2,0,-1,2,3,2,2,1,1.5,1.1677484162422844
wordt door dokters gebruikt,-3,-3,-3,0,-3,-3,-3,-2,-3,-2,-3,-3,-2.5833333333333335,0.90033663737852
wordt gebakken in een oven,-3,-3,-3,1,-3,2,3,-2,-3,0,-3,-3,-1.4166666666666667,2.274696116900546
wordt geblazen,-3,-3,-3,0,-3,0,-2,-1,-3,0,-3,-3,-2.0,1.348399724926484
wordt gebruikt aan tafel,1,3,-1,0,1,3,3,-1,2,1,-2,1,0.9166666666666666,1.6764862244009227
wordt gebruikt als doseringsmaat,-3,-3,-1,0,-1,2,-1,-2,0,0,-3,-3,-1.25,1.6025547785276542
wordt gebruikt bij het koken,3,3,3,2,3,3,3,2,3,3,3,2,2.75,0.45226701686664544
wordt gebruikt bij het maken van pasta,-2,1,1,0,0,2,3,1,2,1,-3,-3,0.25,1.9598237397554634
wordt gebruikt door een kok,2,3,3,0,2,3,3,3,3,1,2,3,2.3333333333333335,0.984731927834662
wordt gebruikt in de tuin,-3,-3,-3,0,-3,-1,-3,-2,1,1,-3,-3,-1.8333333333333333,1.6422453217986943
wordt gebruikt in een restaurant,-3,3,2,0,2,3,3,2,3,1,1,3,1.6666666666666667,1.775250729197189
wordt gebruikt om af te drogen,-3,-2,-1,0,-2,2,2,1,-3,0,-3,-3,-1.0,1.954016841836789
wordt gebruikt om af te wassen,-3,-2,-1,0,-2,2,2,1,1,0,-3,-3,-0.6666666666666666,1.9227505550564006
wordt gebruikt om cornflakes uit te eten,-3,1,-2,0,-2,2,3,0,0,0,-3,-3,-0.5833333333333334,2.0207259421636903
wordt gebruikt om dingen in te mengen,-3,1,-1,0,-2,2,1,1,0,0,-2,-3,-0.5,1.6787441193290353
wordt gebruikt om eten koel te houden,-3,1,-1,0,-3,2,3,-1,1,0,-2,-3,-0.5,2.0225995873897262
wordt gebruikt om het verkeer te regelen,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-2.75,0.8660254037844386
wordt gebruikt om iets af te gieten,-3,1,-1,0,-2,2,3,0,2,0,-3,-3,-0.3333333333333333,2.103388319888276
wordt gebruikt om iets warms op te zetten,-3,1,-1,0,-2,2,3,0,1,0,-3,-3,-0.4166666666666667,2.0207259421636903
wordt gebruikt om koffie te maken,-3,1,0,0,-2,2,3,0,1,0,-3,-3,-0.3333333333333333,2.015094553763188
wordt gebruikt om mee te eten,-2,3,0,1,-1,3,3,3,2,0,1,-2,0.9166666666666666,1.9286515936521478
wordt gebruikt om soep te maken,-3,1,1,2,-1,2,3,2,2,0,-2,-3,0.3333333333333333,2.103388319888276
wordt gebruikt om te zuiveren,-3,-3,-1,0,-2,0,-2,-1,0,0,-3,-3,-1.5,1.3142574813455419
wordt gebruikt om vlees te snijden,-3,1,0,1,-1,2,3,2,1,0,-3,-3,0.0,2.088931871468374
wordt gebruikt op feestjes,-3,1,-3,0,-2,0,-3,0,1,0,-3,-2,-1.1666666666666667,1.6422453217986943
wordt gebruikt voor ramen,-3,-3,-3,0,-3,-2,-3,-3,-3,-2,-3,-3,-2.5833333333333335,0.90033663737852
wordt gebruikt voor school,-3,-3,-3,0,-3,-3,-3,-1,-3,-2,-3,-3,-2.5,1.0
wordt gebruikt voor spaghetti,-3,-2,-1,0,0,2,3,2,1,0,-3,-3,-0.3333333333333333,2.103388319888276
wordt gemaakt in een fabriek,-3,-2,0,0,1,0,-1,1,1,1,-3,1,-0.3333333333333333,1.556997888323046
wordt in de keuken gebruikt,-3,3,3,2,3,3,3,3,3,2,3,3,2.3333333333333335,1.723280873710658
wordt in verschillende culturen gebruikt,-3,0,1,0,0,0,-3,0,0,1,1,1,-0.16666666666666666,1.4034589305344742
wordt meestal 's morgens gebruikt,-3,-2,-3,0,-3,0,-3,-2,-3,-3,-3,-3,-2.3333333333333335,1.1547005383792517
wordt meestal door mama's gebruikt,-2,1,1,1,0,0,0,1,1,1,-3,1,0.16666666666666666,1.3371158468430429
wordt meestal in de herfst gebruikt,-3,-3,-3,-3,-3,0,-3,-1,-3,-3,-3,-3,-2.5833333333333335,0.9962049198956218
wordt meestal in een klas gebruikt,-3,-3,-3,-3,-3,0,-3,-2,-3,-3,-3,-3,-2.6666666666666665,0.8876253645985945
wordt na het wassen gebruikt,-3,-3,-2,0,-2,0,-3,-2,-3,0,-3,-3,-2.0,1.2792042981336627
wordt onder je bord gelegd,-3,-2,-2,0,-2,1,3,0,-3,0,-3,-3,-1.1666666666666667,1.9462473604038075
wordt vaak gebruikt,2,2,1,1,1,0,-3,2,2,2,2,1,1.0833333333333333,1.4433756729740643
wordt van zand gemaakt,-3,-3,-2,0,-3,0,-3,-1,-3,-3,-3,-3,-2.25,1.2154310870109943
wordt veel door studenten gebruikt,-3,-3,-2,0,-2,0,-3,0,-2,-1,-3,-3,-1.8333333333333333,1.2673044646258476
wordt vooral gebruikt door vrouwen,-2,1,0,1,-1,0,0,-1,2,1,-3,1,-0.08333333333333333,1.4433756729740643
wordt vooral gebruikt voor groenten,-3,1,0,0,-2,1,2,-1,1,0,-3,-3,-0.5833333333333334,1.781640374554423
wordt warm,-3,-3,-1,0,-1,0,-1,0,-1,0,-3,-3,-1.3333333333333333,1.3026778945578592
zet je op het vuur,-3,-2,0,0,-2,2,3,1,1,0,1,-3,-0.16666666666666666,1.9462473604038075
zorgt ervoor dat je dingen kan opvangen,-3,-3,0,1,-2,0,-2,0,-2,0,-3,-3,-1.4166666666666667,1.5050420310248864
zorgt ervoor dat je kleren niet vuil worden,-3,-3,-1,0,-2,0,1,-2,-3,0,-3,-3,-1.5833333333333333,1.5050420310248862
